id,original_id,target
18581,47386,2
18582,47388,2
18583,4739,1
18584,47390,2
18585,47391,2
18586,47393,2
18587,47394,2
18588,47395,2
18589,47396,2
18590,47397,2
18591,47398,2
18592,47399,2
18593,47401,2
18594,4741,1
18595,47410,2
18596,47411,2
18597,47412,2
18598,47416,2
18599,47418,2
18600,47419,2
18601,4742,1
18602,47420,2
18603,47421,2
18604,47423,2
18605,47430,2
18606,47433,2
18607,47434,2
18608,47446,1
18609,47447,1
18610,47448,1
18611,4745,0
18612,47450,1
18613,47451,1
18614,47452,1
18615,47453,1
18616,47455,1
18617,47457,1
18618,47458,1
18619,47459,1
18620,47463,1
18621,47464,1
18622,4747,0
18623,47475,1
18624,47476,1
18625,47477,1
18626,4748,0
18627,47488,1
18628,47492,1
18629,4750,0
18630,47501,1
18631,4751,0
18632,4752,0
18633,47528,1
18634,47529,1
18635,47530,1
18636,47532,1
18637,47535,1
18638,47536,1
18639,47537,1
18640,47538,1
18641,4754,0
18642,47540,1
18643,47541,1
18644,47542,1
18645,47543,1
18646,47544,1
18647,47545,1
18648,47547,1
18649,47548,1
18650,47551,1
18651,47552,1
18652,47553,1
18653,47554,1
18654,47555,1
18655,47556,1
18656,47557,1
18657,47558,1
18658,47559,1
18659,4756,0
18660,47560,1
18661,47562,1
18662,47563,1
18663,47564,1
18664,47565,1
18665,47566,1
18666,47567,1
18667,47568,1
18668,47569,1
18669,4757,0
18670,47570,1
18671,47571,1
18672,47572,1
18673,47573,1
18674,47576,1
18675,47577,1
18676,47578,1
18677,4758,0
18678,47580,1
18679,47582,1
18680,47583,1
18681,47584,1
18682,47585,1
18683,47587,1
18684,47588,1
18685,47589,1
18686,4759,0
18687,47590,1
18688,47591,1
18689,47592,1
18690,47593,1
18691,47595,1
18692,47596,1
18693,47598,1
18694,47599,1
18695,4760,0
18696,47600,1
18697,47601,1
18698,47602,1
18699,47603,1
18700,47605,1
18701,47607,1
18702,47608,1
18703,4761,0
18704,47610,1
18705,47611,1
18706,47612,1
18707,47613,1
18708,47614,1
18709,47615,1
18710,47616,1
18711,47617,1
18712,47619,1
18713,4762,0
18714,47620,1
18715,47621,1
18716,47622,1
18717,47623,1
18718,47624,1
18719,47625,1
18720,47626,1
18721,47629,1
18722,4763,0
18723,47631,1
18724,47632,1
18725,47633,1
18726,47634,1
18727,47635,1
18728,47636,1
18729,47637,1
18730,47639,1
18731,4764,0
18732,47640,1
18733,47641,1
18734,47642,1
18735,47643,1
18736,47644,1
18737,47645,1
18738,47646,1
18739,47648,1
18740,47649,1
18741,4765,0
18742,47654,0
18743,47657,3
18744,47658,3
18745,47659,0
18746,47660,0
18747,47662,0
18748,4767,0
18749,47673,0
18750,47677,3
18751,47678,0
18752,4768,0
18753,47680,1
18754,47681,1
18755,47682,1
18756,47689,2
18757,4769,0
18758,47692,2
18759,4770,3
18760,4771,0
18761,4772,0
18762,4773,3
18763,47732,2
18764,47734,2
18765,4774,3
18766,4775,3
18767,4776,0
18768,47761,2
18769,4777,0
18770,4779,0
18771,47794,2
18772,4781,0
18773,47812,2
18774,47814,2
18775,4783,0
18776,47857,2
18777,4786,3
18778,4787,3
18779,4788,0
18780,47880,2
18781,47881,2
18782,47886,2
18783,47888,2
18784,47889,2
18785,4789,0
18786,47896,2
18787,4790,0
18788,4791,0
18789,47911,2
18790,47916,2
18791,47917,2
18792,4792,0
18793,47921,2
18794,47927,2
18795,47928,2
18796,4793,0
18797,47930,2
18798,4794,0
18799,47946,2
18800,4795,0
18801,47956,2
18802,47965,4
18803,4797,3
18804,47977,4
18805,47978,4
18806,4798,0
18807,47989,4
18808,4799,0
18809,47991,4
18810,47994,4
18811,47995,4
18812,4800,0
18813,48004,4
18814,48005,4
18815,48006,4
18816,48009,4
18817,48010,4
18818,48014,4
18819,48015,4
18820,48016,4
18821,48021,4
18822,48022,4
18823,48024,4
18824,48026,4
18825,48027,4
18826,48028,4
18827,4803,0
18828,48031,4
18829,48033,4
18830,48035,4
18831,48036,4
18832,48037,4
18833,48039,4
18834,4804,0
18835,48042,4
18836,48046,4
18837,4805,0
18838,4806,0
18839,48062,0
18840,48063,0
18841,48065,0
18842,48066,3
18843,48068,0
18844,48069,0
18845,4807,0
18846,48070,0
18847,48071,0
18848,48073,0
18849,48074,0
18850,48075,0
18851,48076,0
18852,48077,0
18853,48078,0
18854,48080,0
18855,48081,0
18856,48082,0
18857,48088,0
18858,48089,0
18859,4809,3
18860,48090,0
18861,48091,0
18862,48093,0
18863,48094,0
18864,48095,0
18865,48097,3
18866,48099,3
18867,4810,0
18868,48100,0
18869,48101,0
18870,48102,0
18871,48103,0
18872,48104,0
18873,48106,0
18874,48107,0
18875,48109,0
18876,48110,3
18877,48111,3
18878,4812,0
18879,4813,0
18880,48130,2
18881,48131,2
18882,4814,0
18883,4815,3
18884,4816,0
18885,4817,0
18886,48174,2
18887,48175,2
18888,48178,2
18889,48179,2
18890,4818,3
18891,48180,2
18892,48181,2
18893,48182,2
18894,48185,2
18895,48186,2
18896,48187,2
18897,48188,2
18898,48189,2
18899,4819,3
18900,48190,2
18901,48192,2
18902,48238,0
18903,48239,0
18904,48240,0
18905,48242,0
18906,48243,0
18907,48244,0
18908,48245,0
18909,48247,0
18910,48248,0
18911,4825,3
18912,48250,0
18913,48251,0
18914,48252,0
18915,48256,0
18916,48257,0
18917,48259,0
18918,4826,3
18919,4827,3
18920,4829,3
18921,4831,3
18922,4832,3
18923,48326,2
18924,48327,2
18925,48328,2
18926,48330,2
18927,48348,2
18928,48349,2
18929,4835,3
18930,48352,2
18931,48357,2
18932,4836,0
18933,48360,0
18934,48361,0
18935,48362,0
18936,48363,0
18937,48365,0
18938,48367,0
18939,48369,0
18940,4837,0
18941,48371,0
18942,48372,0
18943,48373,0
18944,48374,0
18945,48375,0
18946,48376,3
18947,48378,3
18948,4838,0
18949,48380,3
18950,48382,3
18951,48383,3
18952,48386,3
18953,48388,3
18954,4839,0
18955,48392,3
18956,48393,3
18957,48394,3
18958,48395,3
18959,48397,3
18960,48398,3
18961,48399,3
18962,4840,0
18963,48401,0
18964,48402,0
18965,48403,0
18966,48404,0
18967,48405,0
18968,48406,0
18969,48407,0
18970,48408,0
18971,48409,0
18972,4841,0
18973,48410,0
18974,48411,0
18975,48412,0
18976,48416,0
18977,48417,0
18978,48418,0
18979,48419,0
18980,4842,0
18981,48421,0
18982,48423,0
18983,48424,0
18984,48426,0
18985,48427,0
18986,48428,0
18987,48429,0
18988,4843,0
18989,48430,0
18990,48431,0
18991,48433,0
18992,48434,0
18993,48435,0
18994,48436,0
18995,48437,0
18996,48438,0
18997,48439,0
18998,4844,0
18999,48440,0
19000,48442,0
19001,48443,0
19002,48444,0
19003,48445,0
19004,48447,0
19005,48448,0
19006,48449,0
19007,4845,0
19008,48451,0
19009,48452,0
19010,48453,0
19011,48454,0
19012,48455,0
19013,48456,0
19014,48457,3
19015,48458,3
19016,48459,3
19017,48460,3
19018,48462,3
19019,4848,0
19020,48487,0
19021,48488,0
19022,4849,3
19023,48490,0
19024,48491,0
19025,48492,0
19026,48493,3
19027,48494,3
19028,48495,3
19029,48496,3
19030,48499,3
19031,4850,0
19032,48500,3
19033,48501,0
19034,48502,0
19035,48503,0
19036,48504,0
19037,48505,0
19038,48507,0
19039,48508,0
19040,4851,3
19041,48510,0
19042,48511,0
19043,48514,0
19044,48515,0
19045,48517,0
19046,48518,0
19047,48519,0
19048,48520,0
19049,48521,0
19050,4853,1
19051,48533,2
19052,4855,1
19053,4856,1
19054,4857,0
19055,4858,0
19056,4860,0
19057,4862,0
19058,4863,0
19059,4864,0
19060,4865,0
19061,4866,0
19062,4867,0
19063,4869,0
19064,4870,0
19065,4871,0
19066,4872,0
19067,4873,0
19068,4875,0
19069,4876,0
19070,4877,0
19071,4878,0
19072,4879,0
19073,4880,0
19074,4881,0
19075,4883,0
19076,4884,0
19077,4885,0
19078,4886,0
19079,4887,0
19080,4888,0
19081,4889,0
19082,4890,0
19083,4891,0
19084,4892,0
19085,4893,0
19086,4894,0
19087,4895,0
19088,4896,0
19089,4897,0
19090,4900,0
19091,4902,0
19092,4903,0
19093,4905,0
19094,49059,1
19095,4906,3
19096,49060,1
19097,49061,1
19098,49062,1
19099,49063,2
19100,49064,2
19101,49065,2
19102,49066,2
19103,49069,2
19104,4907,0
19105,49070,1
19106,4908,0
19107,4909,0
19108,4910,0
19109,4912,0
19110,4913,0
19111,4915,0
19112,49168,0
19113,4917,0
19114,4918,0
19115,4919,0
19116,4920,0
19117,4921,0
19118,4922,0
19119,4924,0
19120,4925,0
19121,4926,0
19122,4927,0
19123,4928,0
19124,4929,3
19125,4930,3
19126,49321,4
19127,49322,4
19128,49323,4
19129,49324,4
19130,49325,4
19131,49327,4
19132,49328,4
19133,4935,0
19134,49353,1
19135,49354,1
19136,49355,1
19137,49357,1
19138,49359,1
19139,49363,1
19140,49364,1
19141,49369,1
19142,4937,0
19143,49373,1
19144,49377,1
19145,49378,1
19146,4938,0
19147,49381,1
19148,4939,3
19149,49398,1
19150,4940,3
19151,49406,1
19152,49407,1
19153,4941,0
19154,49419,1
19155,4942,0
19156,49420,1
19157,4943,0
19158,49433,1
19159,49435,1
19160,4945,0
19161,4946,0
19162,49460,1
19163,49461,1
19164,49462,1
19165,49468,1
19166,49469,1
19167,4947,0
19168,49470,1
19169,49473,1
19170,49477,1
19171,4948,0
19172,49480,1
19173,49481,1
19174,49483,1
19175,49485,1
19176,49487,1
19177,49488,1
19178,49489,1
19179,49490,1
19180,49491,1
19181,49494,1
19182,49496,1
19183,49497,1
19184,49498,1
19185,4950,3
19186,49501,1
19187,49502,1
19188,49503,1
19189,49505,1
19190,49506,1
19191,49509,1
19192,49511,1
19193,49513,4
19194,49515,4
19195,49516,4
19196,49517,4
19197,49519,2
19198,4952,3
19199,49520,2
19200,49521,2
19201,49524,2
19202,49526,2
19203,49527,2
19204,49528,2
19205,49529,2
19206,4953,0
19207,49530,2
19208,49532,2
19209,49533,2
19210,49534,2
19211,49535,2
19212,49537,2
19213,49538,2
19214,4954,0
19215,49541,2
19216,49543,2
19217,49544,2
19218,49546,2
19219,49547,2
19220,49548,2
19221,49549,2
19222,4955,0
19223,49551,2
19224,49552,2
19225,49553,2
19226,49554,2
19227,49555,2
19228,49556,2
19229,49558,2
19230,49559,2
19231,4956,0
19232,49561,2
19233,49562,2
19234,49563,2
19235,49567,2
19236,49568,2
19237,4957,0
19238,49576,1
19239,49577,1
19240,49578,1
19241,49579,1
19242,49580,1
19243,49581,1
19244,49582,1
19245,49583,1
19246,49584,1
19247,49585,1
19248,49586,1
19249,49587,1
19250,49588,1
19251,49589,1
19252,4959,0
19253,49590,1
19254,49592,1
19255,49593,1
19256,49594,1
19257,49595,1
19258,49596,1
19259,49597,1
19260,49598,1
19261,4960,0
19262,49600,1
19263,49601,1
19264,49602,1
19265,49603,1
19266,49604,1
19267,49605,1
19268,49606,1
19269,49608,1
19270,49609,1
19271,4961,0
19272,49610,1
19273,49612,1
19274,49616,1
19275,49617,1
19276,49618,1
19277,49619,1
19278,4962,0
19279,49621,1
19280,49623,1
19281,49624,1
19282,49626,0
19283,49629,0
19284,49635,3
19285,49636,3
19286,49637,0
19287,49639,0
19288,4964,0
19289,49640,0
19290,49642,0
19291,4965,0
19292,49650,0
19293,49651,0
19294,49653,0
19295,49654,3
19296,49655,3
19297,49657,0
19298,49659,0
19299,4966,0
19300,49660,0
19301,4967,0
19302,4968,0
19303,4970,0
19304,4971,0
19305,4974,0
19306,4975,0
19307,49757,3
19308,49759,3
19309,4976,0
19310,49760,3
19311,49762,3
19312,49763,3
19313,49764,3
19314,49765,0
19315,49766,0
19316,49767,0
19317,49768,0
19318,49770,0
19319,49772,0
19320,49773,0
19321,49774,0
19322,49775,0
19323,49776,0
19324,4979,0
19325,4980,3
19326,4982,0
19327,49827,1
19328,49843,3
19329,49846,4
19330,49847,4
19331,49848,4
19332,49849,4
19333,4985,1
19334,49856,4
19335,49859,4
19336,4986,0
19337,49860,4
19338,49863,4
19339,49865,4
19340,49866,4
19341,49868,4
19342,49869,4
19343,49870,4
19344,49873,4
19345,49874,4
19346,49877,4
19347,49878,4
19348,49880,4
19349,49882,4
19350,49885,4
19351,49886,4
19352,49887,4
19353,49888,4
19354,49889,4
19355,4989,3
19356,49890,4
19357,49893,4
19358,49894,4
19359,49895,4
19360,49897,4
19361,49898,4
19362,49899,4
19363,4990,3
19364,49900,4
19365,49901,4
19366,49903,4
19367,49906,4
19368,49907,4
19369,49911,4
19370,49913,4
19371,49914,4
19372,4993,1
19373,49939,0
19374,4994,1
19375,49940,0
19376,49942,0
19377,4995,1
19378,49956,3
19379,49958,3
19380,49959,3
19381,49961,0
19382,49962,0
19383,49964,0
19384,49965,0
19385,4997,1
19386,5000,0
19387,5001,3
19388,50018,3
19389,50019,3
19390,5002,3
19391,50020,3
19392,50021,3
19393,50022,3
19394,50023,3
19395,50024,3
19396,50025,3
19397,50026,3
19398,5003,3
19399,5004,3
19400,5010,0
19401,5011,0
19402,5013,0
19403,5014,3
19404,50145,1
19405,50146,1
19406,50147,1
19407,50149,1
19408,5015,3
19409,50151,1
19410,50152,1
19411,50153,1
19412,50154,1
19413,50155,1
19414,50156,1
19415,50159,1
19416,5016,0
19417,50160,1
19418,50161,1
19419,50162,1
19420,50163,1
19421,50164,1
19422,50165,1
19423,50167,1
19424,50168,1
19425,50169,1
19426,5017,3
19427,50170,1
19428,50171,1
19429,50172,1
19430,50173,1
19431,50174,1
19432,50175,1
19433,50176,1
19434,50179,2
19435,5018,3
19436,50180,2
19437,50183,2
19438,50184,2
19439,50185,2
19440,50187,2
19441,50188,2
19442,50189,2
19443,5019,3
19444,50195,0
19445,5020,0
19446,5021,0
19447,5023,0
19448,50236,2
19449,50237,2
19450,50238,2
19451,50239,2
19452,5024,0
19453,50241,2
19454,50242,2
19455,50243,2
19456,50277,1
19457,50278,1
19458,50279,1
19459,50321,0
19460,50322,0
19461,50323,0
19462,50324,0
19463,50325,0
19464,50326,0
19465,50327,0
19466,50328,0
19467,50329,0
19468,50330,0
19469,50331,0
19470,50333,0
19471,50335,0
19472,50336,0
19473,50337,0
19474,50338,0
19475,50339,0
19476,50340,0
19477,50341,0
19478,50342,0
19479,50345,0
19480,50347,0
19481,50348,0
19482,50349,0
19483,50350,0
19484,50351,0
19485,50352,0
19486,50353,0
19487,50354,0
19488,50355,0
19489,50356,0
19490,50357,0
19491,5037,1
19492,50376,1
19493,50377,1
19494,50378,3
19495,50379,3
19496,5038,1
19497,50382,3
19498,50383,3
19499,50384,3
19500,50385,3
19501,50387,4
19502,50388,4
19503,50389,4
19504,50390,4
19505,50392,4
19506,50393,4
19507,50394,4
19508,50395,4
19509,50396,4
19510,50400,4
19511,50402,4
19512,50403,4
19513,50404,4
19514,50405,4
19515,50406,4
19516,50417,4
19517,50418,4
19518,5042,1
19519,50420,1
19520,50421,1
19521,50423,1
19522,50425,2
19523,50426,2
19524,5043,1
19525,50430,2
19526,5045,1
19527,5046,1
19528,5047,1
19529,5049,1
19530,5050,1
19531,5052,1
19532,5053,1
19533,5055,1
19534,5062,4
19535,50664,3
19536,50665,3
19537,5069,4
19538,5070,4
19539,50701,0
19540,50702,0
19541,50703,0
19542,50705,0
19543,50708,0
19544,5071,4
19545,50710,0
19546,50713,0
19547,50714,0
19548,50718,0
19549,50719,0
19550,5072,4
19551,50725,1
19552,50726,1
19553,50727,1
19554,5073,4
19555,50739,1
19556,5074,4
19557,50741,1
19558,50742,1
19559,50743,1
19560,50744,1
19561,50746,1
19562,50747,1
19563,5075,4
19564,50750,1
19565,50751,1
19566,50752,1
19567,50753,1
19568,50754,1
19569,5076,4
19570,5077,4
19571,50773,1
19572,50775,1
19573,50777,1
19574,50778,1
19575,5078,4
19576,50783,1
19577,50784,1
19578,5079,4
19579,5081,4
19580,5083,0
19581,5084,0
19582,50842,0
19583,50843,0
19584,50844,0
19585,5085,0
19586,5086,0
19587,5087,0
19588,5090,0
19589,5091,0
19590,5092,0
19591,5093,0
19592,5094,0
19593,50942,3
19594,50943,3
19595,50944,3
19596,50946,3
19597,50947,3
19598,50948,3
19599,5095,0
19600,50950,3
19601,50951,3
19602,50952,3
19603,50953,3
19604,50954,3
19605,50956,3
19606,50957,3
19607,50958,3
19608,5096,0
19609,50961,3
19610,50962,3
19611,50963,3
19612,5097,0
19613,5098,0
19614,5099,0
19615,5100,0
19616,5101,0
19617,5107,0
19618,5108,0
19619,5109,0
19620,5110,0
19621,5111,0
19622,5112,0
19623,5116,0
19624,5117,0
19625,5118,0
19626,5119,0
19627,5120,0
19628,5122,0
19629,51222,0
19630,51226,0
19631,5123,0
19632,51231,0
19633,51232,0
19634,5124,0
19635,51245,1
19636,5125,0
19637,5126,0
19638,5127,0
19639,51271,4
19640,51272,4
19641,5128,0
19642,5129,0
19643,5130,0
19644,51301,4
19645,5131,0
19646,51316,2
19647,51317,2
19648,51318,2
19649,5132,0
19650,51321,2
19651,51322,2
19652,51323,2
19653,51324,2
19654,51325,2
19655,51331,0
19656,51332,3
19657,51333,0
19658,5135,0
19659,51350,1
19660,51352,3
19661,51355,3
19662,51356,3
19663,51359,3
19664,5136,0
19665,51360,3
19666,51362,3
19667,51363,3
19668,51364,3
19669,51365,3
19670,51366,3
19671,51367,3
19672,51368,3
19673,51369,3
19674,5137,0
19675,51372,0
19676,51374,1
19677,51375,1
19678,51376,1
19679,51377,3
19680,51378,3
19681,5138,0
19682,51380,3
19683,51382,3
19684,5139,0
19685,51393,3
19686,51396,3
19687,51397,3
19688,51398,3
19689,51399,0
19690,51401,0
19691,51402,0
19692,51403,0
19693,51404,0
19694,51405,0
19695,51406,0
19696,51407,0
19697,51408,0
19698,51409,0
19699,51410,0
19700,51411,0
19701,51412,0
19702,51413,0
19703,51414,0
19704,51418,0
19705,51419,0
19706,5142,0
19707,51421,0
19708,51422,0
19709,51423,0
19710,51424,0
19711,51425,0
19712,51426,0
19713,51427,0
19714,51428,0
19715,51429,0
19716,51430,0
19717,51431,0
19718,51432,0
19719,51434,0
19720,51437,0
19721,51438,0
19722,51439,0
19723,5144,0
19724,51440,0
19725,51443,0
19726,51444,0
19727,51449,0
19728,5145,0
19729,51452,0
19730,51453,0
19731,51455,0
19732,51456,0
19733,51459,0
19734,5146,0
19735,51460,0
19736,51463,0
19737,51464,0
19738,51470,3
19739,51471,3
19740,51473,0
19741,51475,3
19742,51476,3
19743,51478,0
19744,5148,0
19745,51486,3
19746,51489,0
19747,51495,3
19748,51497,3
19749,5150,0
19750,51500,3
19751,51501,3
19752,51502,3
19753,51503,3
19754,51504,3
19755,51505,3
19756,51506,3
19757,51507,3
19758,51508,3
19759,51509,3
19760,5151,0
19761,51510,4
19762,51511,4
19763,51513,4
19764,51517,4
19765,51518,4
19766,51519,4
19767,5152,0
19768,51520,4
19769,51521,4
19770,51522,4
19771,51523,4
19772,51524,4
19773,51525,4
19774,51526,4
19775,51527,4
19776,51528,4
19777,5153,0
19778,51530,4
19779,51531,4
19780,51532,4
19781,51533,4
19782,51534,4
19783,51535,4
19784,51537,4
19785,51538,4
19786,51539,4
19787,5154,0
19788,51540,4
19789,51541,4
19790,51542,4
19791,51543,4
19792,51544,4
19793,51545,4
19794,51546,4
19795,51547,4
19796,51548,4
19797,51549,4
19798,5155,0
19799,51550,4
19800,51551,4
19801,51552,4
19802,51553,4
19803,51554,4
19804,51555,4
19805,51556,4
19806,51557,4
19807,51558,4
19808,51559,4
19809,51560,4
19810,51561,4
19811,51563,4
19812,51564,4
19813,51565,4
19814,51566,4
19815,51570,4
19816,51573,4
19817,51574,4
19818,51577,4
19819,51579,4
19820,5158,0
19821,51581,4
19822,51584,3
19823,51586,3
19824,51587,3
19825,51588,3
19826,51590,3
19827,51591,3
19828,51592,3
19829,51594,3
19830,51596,3
19831,51597,3
19832,51598,3
19833,51599,3
19834,5160,0
19835,51600,3
19836,51601,3
19837,51602,3
19838,51603,3
19839,51606,3
19840,51607,3
19841,51608,3
19842,51609,3
19843,51610,3
19844,51611,3
19845,51613,3
19846,51614,3
19847,51615,3
19848,51616,3
19849,51617,3
19850,51618,3
19851,51619,3
19852,5162,0
19853,51620,4
19854,51622,4
19855,51623,4
19856,51624,4
19857,51626,4
19858,51627,4
19859,51628,4
19860,51629,4
19861,5163,0
19862,51631,4
19863,51632,4
19864,51633,4
19865,51636,4
19866,51638,4
19867,51639,4
19868,5164,0
19869,51640,4
19870,51641,4
19871,51642,4
19872,51643,4
19873,51644,4
19874,51645,4
19875,51648,4
19876,5165,0
19877,51650,4
19878,51651,4
19879,51652,4
19880,51653,4
19881,51654,4
19882,51655,4
19883,51656,4
19884,51657,4
19885,51658,4
19886,51659,4
19887,51661,4
19888,5167,0
19889,5168,0
19890,5169,0
19891,5170,0
19892,5171,0
19893,5172,0
19894,5173,0
19895,5174,0
19896,51741,1
19897,5175,0
19898,51750,1
19899,51751,1
19900,51752,1
19901,51753,1
19902,51754,1
19903,51755,1
19904,51756,1
19905,51757,1
19906,51758,1
19907,51759,1
19908,5176,0
19909,51760,1
19910,51761,1
19911,51763,1
19912,5177,0
19913,5178,0
19914,5179,0
19915,5180,0
19916,5181,0
19917,5182,0
19918,5183,0
19919,5184,0
19920,5185,0
19921,51854,0
19922,51857,0
19923,51860,0
19924,51870,0
19925,51874,0
19926,5188,0
19927,5189,0
19928,5190,0
19929,51904,2
19930,51905,2
19931,51908,2
19932,51909,2
19933,51911,2
19934,51912,2
19935,51913,2
19936,51914,2
19937,51916,2
19938,51918,2
19939,51919,2
19940,51920,2
19941,51921,2
19942,51922,2
19943,51924,2
19944,51926,2
19945,51927,2
19946,51928,2
19947,5193,0
19948,51931,2
19949,51936,2
19950,51937,2
19951,51938,2
19952,5194,0
19953,51940,2
19954,51941,2
19955,51942,2
19956,51944,2
19957,51947,2
19958,51948,2
19959,51949,2
19960,51951,2
19961,51956,2
19962,51958,2
19963,51960,2
19964,5197,0
19965,5198,0
19966,5201,0
19967,5202,0
19968,52023,0
19969,52026,0
19970,52027,0
19971,52029,0
19972,5203,0
19973,52030,0
19974,52031,0
19975,52034,0
19976,5204,0
19977,52042,0
19978,52043,0
19979,52045,0
19980,52049,0
19981,5205,0
19982,52051,0
19983,52054,0
19984,52055,0
19985,52057,0
19986,52058,0
19987,52059,0
19988,52060,0
19989,52061,0
19990,52062,0
19991,52063,0
19992,52064,0
19993,52065,0
19994,52066,0
19995,52067,0
19996,52069,0
19997,52070,0
19998,52071,0
19999,52074,0
20000,52075,0
20001,52076,0
20002,52077,0
20003,52078,0
20004,52079,0
20005,5208,0
20006,52080,0
20007,52081,0
20008,52083,0
20009,52084,0
20010,52086,0
20011,52087,0
20012,52088,0
20013,52089,0
20014,5209,0
20015,52090,0
20016,52091,0
20017,52093,0
20018,52094,0
20019,52095,0
20020,52096,0
20021,52097,0
20022,52099,0
20023,52100,0
20024,52101,0
20025,52102,0
20026,52104,0
20027,52105,0
20028,52108,0
20029,5211,0
20030,52110,0
20031,52111,0
20032,52112,0
20033,52113,0
20034,52114,0
20035,52115,0
20036,52116,0
20037,52117,0
20038,52118,0
20039,52119,0
20040,5212,0
20041,52120,0
20042,52122,0
20043,52126,0
20044,52127,0
20045,52129,0
20046,5213,0
20047,52133,3
20048,52134,3
20049,52135,0
20050,52136,0
20051,52137,0
20052,52138,0
20053,52139,0
20054,5214,0
20055,52140,0
20056,52141,0
20057,52142,0
20058,52143,0
20059,52145,0
20060,52146,0
20061,52147,0
20062,52149,0
20063,5215,0
20064,52150,0
20065,52151,0
20066,52153,0
20067,52156,0
20068,52157,0
20069,52159,0
20070,5216,0
20071,52163,0
20072,52164,0
20073,5217,2
20074,5218,2
20075,5220,2
20076,5222,2
20077,5223,2
20078,52235,3
20079,5224,2
20080,5225,2
20081,5226,2
20082,5227,2
20083,5228,2
20084,5230,0
20085,5231,0
20086,5232,0
20087,52334,2
20088,52335,2
20089,52337,2
20090,52338,2
20091,52339,2
20092,5234,1
20093,5239,1
20094,5240,1
20095,5241,1
20096,5248,1
20097,5251,2
20098,5252,2
20099,52520,3
20100,52523,3
20101,52524,3
20102,52525,3
20103,52528,3
20104,52529,3
20105,5253,2
20106,52536,3
20107,5254,2
20108,52547,3
20109,5255,2
20110,52554,3
20111,52555,3
20112,52556,3
20113,52558,2
20114,52559,2
20115,5256,2
20116,52560,2
20117,52561,2
20118,52563,2
20119,52564,2
20120,52565,2
20121,52568,2
20122,52569,2
20123,5257,2
20124,52574,2
20125,52576,2
20126,52577,2
20127,52579,2
20128,5258,2
20129,52581,2
20130,52582,2
20131,52585,2
20132,52588,2
20133,52589,2
20134,5259,2
20135,52594,2
20136,5260,2
20137,52602,2
20138,52603,2
20139,52604,2
20140,52609,2
20141,5261,2
20142,52616,2
20143,52618,2
20144,5262,2
20145,52622,2
20146,52623,2
20147,5263,2
20148,52632,2
20149,52633,2
20150,52634,2
20151,52635,2
20152,52636,2
20153,52637,2
20154,52638,2
20155,52639,2
20156,5264,2
20157,52641,2
20158,52643,2
20159,52647,2
20160,52648,2
20161,52649,2
20162,52650,2
20163,52651,2
20164,52654,2
20165,52656,2
20166,52657,2
20167,52658,2
20168,52659,2
20169,5266,2
20170,52660,2
20171,52665,4
20172,52670,4
20173,52671,4
20174,52673,4
20175,52675,4
20176,52677,4
20177,52678,4
20178,52679,4
20179,5268,2
20180,52682,4
20181,52683,4
20182,52688,4
20183,5269,2
20184,52690,4
20185,52692,4
20186,52694,4
20187,5272,2
20188,52754,2
20189,52758,2
20190,52766,2
20191,52768,2
20192,5279,0
20193,5280,0
20194,5281,0
20195,52816,4
20196,5285,0
20197,5286,2
20198,5289,1
20199,5290,1
20200,5291,1
20201,5292,1
20202,5293,0
20203,5295,0
20204,5299,2
20205,5300,2
20206,5301,2
20207,53058,2
20208,53059,2
20209,53060,2
20210,53061,2
20211,53062,2
20212,53063,2
20213,53064,2
20214,53065,2
20215,53066,2
20216,53067,2
20217,53068,2
20218,53069,2
20219,53070,2
20220,53072,2
20221,53073,2
20222,53075,2
20223,53076,2
20224,53077,2
20225,53081,2
20226,53082,2
20227,53111,0
20228,53112,0
20229,53114,0
20230,53116,0
20231,53117,0
20232,53118,0
20233,53119,0
20234,53120,0
20235,53121,0
20236,53122,0
20237,53123,0
20238,53124,0
20239,53125,0
20240,53126,0
20241,53128,1
20242,53130,1
20243,53131,1
20244,53132,1
20245,53135,1
20246,53137,1
20247,53138,1
20248,53139,1
20249,5314,2
20250,53140,1
20251,53141,1
20252,53142,1
20253,53146,1
20254,53147,1
20255,53148,1
20256,53149,1
20257,53150,1
20258,53152,0
20259,53159,0
20260,5316,1
20261,5317,1
20262,5319,1
20263,5320,1
20264,5321,1
20265,53211,0
20266,53215,0
20267,53226,0
20268,53228,3
20269,5324,1
20270,53248,3
20271,53252,3
20272,5326,1
20273,53264,0
20274,53269,0
20275,5327,1
20276,53282,0
20277,53286,3
20278,53287,3
20279,5329,1
20280,53296,3
20281,5330,1
20282,53303,0
20283,53307,0
20284,53312,0
20285,53313,0
20286,53314,0
20287,53318,0
20288,53319,0
20289,5332,1
20290,5336,1
20291,53362,2
20292,53364,2
20293,53365,2
20294,53366,2
20295,53369,2
20296,53370,2
20297,53371,2
20298,53372,2
20299,53373,2
20300,53377,2
20301,53382,1
20302,53383,1
20303,53384,1
20304,53387,1
20305,53388,0
20306,5339,1
20307,53390,0
20308,53392,0
20309,53393,0
20310,53394,0
20311,53396,0
20312,53397,0
20313,53398,0
20314,53399,0
20315,5340,1
20316,53401,0
20317,53402,0
20318,53403,0
20319,53404,0
20320,53405,0
20321,53406,0
20322,53408,0
20323,53409,0
20324,5341,1
20325,53411,0
20326,53412,0
20327,53413,0
20328,53414,0
20329,53415,0
